"CODIGO","NOMBRE","NIVEL","ACLARACION"
"798101","REDUCCION ABIERTA DE LUXACION ACROMIO CLAVICULAR CON O SIN DISPOSITIVOS DE FIJACION [OSTEOSINTESIS]",2,
"798102","REDUCCION ABIERTA DE LA LUXACION GLENOHUMERAL",3,
798105,"CAPSULORRAFIA POR ARTROSCOPIA",3,
"798106","ESCAPULOPEXIA [TRATAMIENTO DE LA LUXACION CONGENITA DE ESCAPULA ALADA]",3,
"798201","REDUCCION ABI ERTA DE LUXACION DE LA CABEZA RADIAL",3,
798301,"REDUCCION ABIERTA DE LUXACION RADIOCUBITAL",3,
"798411","REDUCCION ABIERTA CON FIJACION DE LUXACION CARPIANA",3,
"798421","REDUCCION ABIERTA CON FIJACION DE LUXACION CARPO-META-CARPIANA",3,
"798431","REDUCCION ABIERTA CON FIJACION DE LUXACION METACAR-POFALANGICA O INTERFALÁNGICA (UNA O MÁS)",3,
"798501","REDUCCION ABIERTA DE LUXACION CONGÉNITA DE CADERA",3,
"798502","REDUCCION ABIERTA DE LUXACION TRAUMÁTICA DE CADERA",3,
798601,"REDUCCION ABIERTA DE LUXACION DE RODILLA",3,
798602,"REDUCCION ABIERTA DE LUXACION DE ROTULA",3,
"798701","REDUCCION ABIERTA DE LUXACION DE TOBILLO (TIBIOASTRAGALINA)",3,
"798801","REDUCCION ABIERTA DE LUXACION TARSO- METARSIANOS (UNO O MAS) CON DISPOSITIVO DE FIJACION",3,
798901,"REDUCCION ABIERTA DE LUXACION CERVICAL",3,
"799100","REDUCCION DE FRACTURAS INTRAARTICULARES Y LUXOFRACTURAS EN HOMBRO SOD",2,
"799201","REDUCCION CERRADA DE LUXOFRACTURA RADIOCUBITAL [MON-TEGGIA-GALLEAZI]",2,
"799202","REDUCCION CERRADA DE FRACTURA DE CODO NCOC",2,
"799203","REDUCCION ABIERTA FRACTURA CODO SIN FIJACION INTERNA [DISPOSITIVOS DE FIJACION U OSTEOSINTESIS]",2,
"799204","REDUCCION ABIERTA FRACTURA O LUXOFRACTURA CODO CON FIJACION INTERNA [DISPOSITIVOS DE FIJACION U OSTEOSINTESIS]",3,
"799301","REDUCCION ABIERTA Y FIJACION DE LUXOFRACTURA DE BENNET",3,
"799302","REDUCCION CERRADA Y FIJACION DE LUXOFRACTURA DE BENNET",2,
"799401","REDUCCION ABIERTA CON FIJACION DE FRACTURA INTRAARTICULAR DE MANO (UNA O MAS ARTICULACIONES)",3,
"799500","REDUCCION DE FRACTURAS INTRAARTICULARES Y LUXOFRACTURAS EN CADERA SOD",3,
"799601","REDUCCION DE FRACTURAS INTRAARTICULARES Y LUXOFRACTURAS EN RODILLA POR ARTROTOMIA",2,
"799602","REDUCCION DE LAS FRACTURAS INTRAARTICULARES DE RODILLA CON FIJACION INTERNA POR ARTROSCOPIA",3,
"799701","REDUCCION ABIERTA DE LUXO-FRACTURA TOBILLO SIN FIJACION INTERNA [DISPOSITIVOS DE FIJACION U OSTEOSINTESIS]",2,
"799702","REDUCCION CERRADA DE LUXOFRACTURA DE CUELL O DE PIE O TOBILLO",3,
"799703","REDUCCION ABIERTA CON FIJACION DE LUXO FRACTURA O FRACTURA (UNI O BIMALEOLAR) DE TOBILLO",3,
"799704","REDUCCION ABIERTA CON FIJACION DE LUXO FRACTURA TRIMALEOLAR DE TOBILLO",3,
"799710","REDUCCION CON FIJACION DE LAS FRACTURAS DE TOBILLO POR ARTROSCOPIA",3,
"799801","REDUCCION ABIERTA DE LUXOFRACTURA SIN FIJACION DE HUESOS DEL TARSO O METATARSO (UNO O MÁS)",3,
"799802","REDUCCION ABIERTA DE LUXOFRACTURA CON FIJACION DE HUESOS DEL TARSO O METATARSO (UNO O MÁS)",2,
"800101","EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN HOMBRO POR ARTROTOMIA",2,
"800102","EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN HOMBRO POR ARTROTOMIA",2,
"800201","EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN CODO POR ARTROTOMIA",2,
"800202","EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN CODO POR ARTROTOMIA",2,
"800301","EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN MUÑECA POR ARTROTOMIA",2,
"800302","EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN MUÑECA POR ARTROTOMIA",2,
"800401","EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN MANO Y DEDO POR ARTROTOMIA",2,
"800402","EXTRACCIÓN DE CUERPO EXTRAÑO EN ARTICULACIÓN DE MANO POR ARTROTOMIA",2,
"800501","EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN CADERA POR ARTROTOMIA",2,
"800502","EXTRACCIÓN DE CUE RPO EXTRAÑO INTRAARTICULAR EN CADERA POR ARTROTOMIA",2,
"800601","EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN RODILLA POR ARTROTOMIA",2,
"800602","EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN RODILLA POR ARTROTOMIA",2,
"800701","EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN TOBILLO POR ARTROTOMIA",2,
"800702","EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN TOBILLO POR ARTROTOMIA",2,
"800801","EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN PIE Y ARTEJOS POR ARTROTOMIA",2,
"800802","EXTRACCIÓN DE CUERPO EXTRAÑO EN PIE O ARTEJOS POR ARTROTOMIA",2,
"801101","ARTROTOMIA DE HOMBRO CON EXPLORACIÓN DE ARTICULACION ACROMIOCLAVICULAR O ESTERNO CLAVICULAR",2,
801200,"ARTROTOMIA DE CODO SOD",2,
801300,"ARTROTOMIA DE MUÑECA SOD",2,
801400,"ARTROTOMIA EN MANO SOD",2,
801500,"ARTROTOMIA DE PELVIS SOD",2,
801600,"ARTROTOMIA DE RODILLA SOD",2,
801700,"ARTROTOMIA DE TOBILLO O CUELLO DE PIE SOD",2,
801800,"ARTROTOMIA EN PIE SOD",2,
802101,"ARTROSCOPIA DIAGNOSTICA DE HOMBRO",2,
802201,"ARTROSCOPIA DIAGNOSTICA DE CODO",2,
802301,"ARTROSCOPIA DIAGNOSTICA DE MUÑECA",2,
"802401","ARTROSCOPIA DIAGNOSTICA DE FALANGES (UNA O MAS) DE MANO",2,
802501,"ARTROSCOPIA DIAGNOSTICA DE PELVIS",2,
802601,"ARTROSCOPIA DIAGNOSTICA DE RODILLA",2,
802701,"ARTROSCOPIA DIAGNOSTICA DE TOBILLO",2,
"802801","ARTROSCOPIA DIAGNOSTICA EN PIE O ARTEJOS (UNO O MAS)",2,
803101,"BIOPSIA ARTICULAR DE HOMBRO VÍA ABIERTA",2,
803201,"BIOPSIA ARTICULAR DE CODO VÍA ABIERTA",2,
803301,"BIOPSIA ARTICULAR DE MUÑECA VÍA ABIERTA",2,
803401,"BIOPSIA ARTICULAR EN MANO Y DEDO VÍA ABIERTA",2,
803501,"BIOPSIA ARTICULAR DE CADERA VÍA ABIERTA",2,
803601,"BIOPSIA ARTICULAR DE RODILLA VÍA ABIERTA",2,
803701,"BIOPSIA ARTICULAR DE TOBILLO VÍA ABIERTA",2,
803801,"BIOPSIA ARTICULAR EN PIE Y ARTEJOS VÍA ABIERTA",2,
"804101","DIVISION DE CAPSULA, LIGAMENTO O CARTÍLAGO ARTICULAR DE HOMBRO POR ARTROSCOPIA",3,
"804200","DIVISION DE CAPSULA, LIGAMENTO O CARTÍLAGO ARTICULAR DE CODO SOD",2,
"804301","CAPSULOTOMIA METACARPOFALÁNGICA (UNA O
MÁS)",3,
804302,"CAPSULOTOMIA INTERFALÁNGICA (UNA O MÁS)",3,
"804303","DESBRIDAMIENTO DE FIBROCARTÍLAGO TRIANGULAR O EXTRACCIÓN DE CUERPO EXTRAÑO EN MUÑECA POR ARTROSCOPIA",2,
"804304","RESECCIÓN DE LESION EN MUÑECA POR ARTROSCOPIA",2,
"804310","LIBERACION DE BANDAS CONSTRICTIVAS [STREETER]",2,
"804500","DIVISION DE CAPSULA, LIGAMENTO O CARTÍLAGO ARTICULAR DE CADERA SOD",2,
"804600","DIVISION DE CAPSULA, LIGAMENTO O CARTÍLAGO ARTICULAR DE RODILLA SOD",2,
"804701","DIVISION DE CAPSULA, LIGAMENTO O CARTÍLAGO ARTICULAR DE TOBILLO POR ARTROSCOPIA",2,
"804802","CORRECCIÓN DE VARO METATARSIANO O PIE ADUCTO [HEYMAN-HERNDON-STRONG]",3,
804803,"LIBERACION DE PIE TALO DE GOLDNER",3,
"805101","ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO CERVICAL VÍA ANTERIOR",3,
"805102","ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO CERVICAL VÍA POSTERIOR",3,
"805103","DISCECTOMIA O MICRODISCECTOMIA ENDOSCOPICA O TRANSAR-TROSCOPICA CERVICAL",2,
"805105","DISCECTOMIA CERVICAL, VÍA ANTERIOR CON INJERTO OSEO AUTÓLOGO O HETEROLOGO [CLOWARD, SMITH ROBINSON, SIMMONS]",3,
"805110","NUCLEOTOMIA PERCUTÁNEA CERVICAL [EN DESCOMPRESION]",3,
"805121","ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO TORACICO VÍA ANTERIOR",3,
"805122","ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO TORACICO VÍA POSTERIOR",3,
"805123","NUCLEOTOMIA PERCUTÁNEA TORACICA [EN DESCOMPRESION]",3,
"805125","DISCECTOMIA ENDOSCOPICA O TRANSARTROSCOPICA TORACICA",3,
"805131","ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO LUMBAR VÍA ANTERIOR",3,
"805132","ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO LUMBAR VÍA POSTERIOR",3,
"805133","NUCLEOTOMIA PERCUTÁNEA LUMBAR [EN DESCOMPRESION]",3,
"805134","DISCECTOMIA LUMBAR, VÍA POSTEROLATERAL CON O SIN FACECTOMIA [EN DESCOMPRESION]",3,
"805135","DISCECTOMIA ENDOSCOPICA O TRANSARTROSCOPICA LUMBAR",3,
"805200","QUIMIONUCLEOLISIS O DISCOLISIS INTERVERTEBRAL SOD",3,
"805901","ABLACION DE DISCO (NUCLEOLISIS) INTERVERTEBRAL CON LASER",3,
"806101","MENISCECTOMIA SIMPLE MEDIAL O LATERAL DE RODILLA VÍA ABIERTA",2,
"806102","MENISECTOMIA MEDIAL Y LATERAL DE RODILLA VÍA ABIERTA",3,
"806103","MENISCECTOMIA MEDIAL O LATERAL POR ARTROSCOPIA",3,
"806104","MENISCECTOMIA MEDIAL Y LATERAL POR ARTROSCOPIA",3,
807102,"SINOVECTOMIA DE HOMBRO TOTAL VÍA ABIERTA",2,
"807103","SINOVECTOMIA DE HOMBRO PARCIAL POR ARTROSCOPIA",3,
"807104","SINOVECTOMIA DE HOMBRO TOTAL POR ARTROSCOPIA",3,
807202,"SINOVECTOMIA DE CODO TOTAL VÍA ABIERTA",2,
"807203","SINOVECTOMIA DE CODO PARCIAL POR ARTROSCOPIA",3,
807204,"SINOVECTOMIA DE CODO TOTAL POR ARTROSCOPIA",3,
807302,"SINOVECTOMIA DE MUÑECA TOTAL VÍA ABIERTA",2,
"807303","SINOVECTOMIA DE MUÑECA PARCIAL POR ARTROSCOPIA",3,
"807304","SINOVECTOMIA DE MUÑECA TOTAL POR ARTROSCOPIA",3,
"807401","SINOVECTOMIA INTERFALÁNGICA (UNA O MÁS) VÍA ABIERTA",2,
807402,"SINOVECTOMIA EN CARPO VÍA ABIERTA",3,
"807403","SINOVECTOMIA METACARPOFALÁNGICA (UNA O MÁS) VÍA ABIERTA",2,
"807404","SINOVECTOMIA DE FALANGES (UNA O MÁS) POR ARTROSCOPIA",2,
807502,"SINOVECTOMIA TOTAL DE CADERA, VÍA ABIERTA",2,
"807503","SINOVECTOMIA PARCIAL DE CADERA, POR ARTROSCOPIA",2,
"807504","SINOVECTOMIA TOTAL DE CADERA, POR ARTROSCOPIA",2,
807601,"SINOVECTOMIA DE RODILLA PARCIAL VÍA ABIERTA",3,
807602,"SINOVECTOMIA DE RODILLA TOTAL VÍA ABIERTA",3,
"807603","SINOVECTOMIA DE RODILLA PARCIAL POR ARTROSCOPIA",3,
"807604","SINOVECTOMIA DE RODILLA TOTAL POR ARTROSCOPIA",2,
807702,"SINOVECTOMIA DE TOBILLO TOTAL VÍA ABIERTA",3,
"807703","SINOVECTOMIA DE TOBILLO PARCIAL POR ARTROSCOPIA",3,
"807704","SINOVECTOMIA DE TOBILLO TOTAL POR ARTROSCOPIA",3,
807800,"SINOVECTOMIA DE PIE O ARTEJOS SOD",2,
"808011","DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE ARTICULACION DE HOMBRO VÍA ABIERTA",3,
"808012","DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE ARTICULACION DE HOMBRO POR ARTROSCOPIA",3,
"808021","DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE ARTICULACION DE CODO VÍA ABIERTA",3,
"808022","DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE ARTICULACION DE CODO POR ARTROSCOPIA",3,
"808031","DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE ARTICULACION DE MUÑECA O PUÑO VÍA ABIERTA",3,
"808032","DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE ARTICULACION DE MUÑECA POR ARTROSCOPIA",2,
"808041","DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE ARTICULACION EN MANO Y/O DEDOS VÍA ABIERTA",2,
"808042","DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE ARTICULACION EN MANO Y/O DEDOS POR ARTROSCOPIA",2,
"808051","DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE ARTICULACION DE CADERA VÍA ABIERTA",2,
"808052","LAVADO Y/O DESBRIDAMIENTO DE CADERA POR ARTROSCOPIA",2,
"808061","DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE RODILLA VÍA ABIERTA",3,
"808062","LAVADO Y/O DESBRIDAMIENTO DE RODILLA POR ARTROSCOPIA",3,
"808071","DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE TOBILLO VÍA ABIERTA",2,
"808072","DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE TOBILLO POR ARTROSCOPIA",2,
"808081","DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE ARTICULACION DE PIE Y/O ARTEJOS VÍA ABIERTA",2,
808111,"RESECCIÓN DE HIGROMA DE HOMBRO VÍA ABIERTA",2,
"808112","EXTRACCIÓN DE CUERPOS LIBRES INTRA- ARTICULARES DE HOMBRO POR ARTROSCOPIA",2,
"808114","REMOCION DE EXOSTOSIS DE HOMBRO POR ARTROSCOPIA",2,
808201,"RESECCIÓN DE HIGROMA DE CODO",2,
"808202","EXTRACCIÓN DE CUERPOS LIBRES INTRA- ARTICULARES DE CODO POR ARTROSCOPIA",2,
808204,"REMOCION DE PLICAS DE CODO POR ARTROSCOPIA",2,
"808302","EXTRACCIÓN DE CUERPOS LIBRES INTRA- ARTICULARES DE MUÑECA POR ARTROSCOPIA",2,
"808402","EXTRACCIÓN DE CUERPOS LIBRES INTRA- ARTICULARES DE FALANGES (UNA O MAS) POR ARTROSCOPIA",2,
"808502","EXTRACCIÓN DE CUERPOS LIBRES INTRA- ARTICULARES DE CADERA POR ARTROSCOPIA",2,
808601,"RESECCIÓN DE HIGROMA DE RODILLA VÍA ABIERTA",2,
"808602","EXTRACCIÓN DE CUERPOS LIBRES INTRA- ARTICULARES DE RODILLA POR ARTROSCOPIA",2,
"808604","RESECCIÓN DE PLICAS DE RODILLA POR ARTROSCOPIA",2,
"808701","RESECCIÓN DE LESION OSTEOCONDRAL EN TOBILLO POR ARTROSCOPIA",3,
"808702","EXTRACCIÓN DE CUERPOS LIBRES INTRA- ARTICULARES DE TOBILLO POR ARTROSCOPIA",2,
"808802","EXTRACCIÓN DE CUERPOS LIBRES INTRA- ARTICULARES DE PIE O ARTEJOS (UNO O MAS) POR ARTROSCOPIA",2,
"810101","ARTRODESIS OCCIPITOCERVICAL MEDIANTE TÉCNICA TRANSORAL SIN INSTRUMENTACION",3,
"810102","ARTRODESIS OCCIPITOCERVICAL MEDIANTE TÉCNICA TRANSORAL CON INSTRUMENTACION",3,
"810103","ARTRODESIS OCCIPITOCERVICAL VÍA POSTERIOR SIN INSTRUMEN-TACION",3,
"810104","ARTRODESIS OCCIPITOCERVICAL VÍA POSTERIOR CON INSTRUMENTACION SIMPLE",3,
"810105","ARTRODESIS OCCIPITOCERVICAL VÍA POSTERIOR CON INSTRUMENTACION MODULAR",3,
"810106","ARTRODESIS C1-C2 MEDIANTE TÉCNICA TRANSORAL ANTERIOR SIN INSTRUMENTACION",3,
"810107","ARTRODESIS C1-C2 MEDIANTE TÉCNICA TRANSORAL ANTERIOR CON INSTRUMENTACION",3,
"810108","ARTRODESIS C1-C2 MEDIANTE VÍA PÓSTERIOR SIN INSTRUMENTACION",3,
"810109","ARTRODESIS C1-C2 MEDIANTE VÍA PÓSTERIOR CON INSTRUMENTACION SIMPLE",3,
"810110","ARTRODESIS C1-C2 MEDIANTE VÍA PÓSTERIOR CON INSTRUMENTACION MODULAR",3,
"810201","ARTRODESIS DE NIVEL C2 O POR DEBAJO, TECNICA ANTERIOR (INTERSOMATICA) O ANTEROLATERAL SIN INSTRUMENTACION",3,
"810202","ARTRODESIS DE NIVEL C2 O POR DEBAJO, TECNICA ANTERIOR (INTERSOMATICA) O ANTEROLATERAL CON INSTRUMENTACION",3,
"810302","ARTRODESIS DE NIVEL C2 O POR DEBAJO, TECNICA POSTERIOR O POSTEROLATERAL CON INSTRUMENTACION SIMPLE",3,
"810303","ARTRODESIS DE NIVEL C2 O POR DEBAJO, TECNICA POSTERIOR O POSTEROLATERAL CON INSTRUMENTACION MODULAR",3,
"810401","ARTRODESIS DE LA REGION TORACICA O TORACOLUMBAR, TECNICA ANTERIOR O ANTEROLATERAL (INTERSOMATICA) SIN INSTRUMENTACION",3,
"810402","ARTRODESIS DE LA REGION TORACICA O TORACOLUMBAR, TECNICA ANTERIOR O ANTEROLATERAL (INTERSOMÁTICA) CON INSTRUMENTACION",3,
"810501","ARTRODESIS DE LA REGION TORACICA O TORACOLUMBAR, TECNICA POSTERIOR SIN INSTRUMENTACION",3,
"810502","ARTRODESIS DE LA REGION TORACICA O TORACOLUMBAR, TECNICA POSTERIOR O POSTEROLATERAL CON INSTRUMENTACION SIMPLE",3,
"810503","ARTRODESIS DE LA REGION TORACICA O TORACOLUMBAR, TECNICA POSTERIOR O POSTEROLATERAL CON INSTRUMENTACION MODULAR",3,
"810601","ARTRODESIS DE LA REGION LUMBAR O LUMBOSACRA, TECNICA ANTERIOR O ANTEROLATERAL (INTERSOMÁTICA) SIN INSTRUMENTACION",3,
"810602","ARTRODESIS DE LA REGION LUMBAR O LUMBOSACRA, TECNICA ANTERIOR O ANTEROLATERAL (INTERSOMÁTICA) CON INSTRUMENTACION",3,
"810611","FUSION INTERCORPORAL ANTEROLATERAL (ALIF) SIN INSTRUMENTACION",3,
"810701","ARTRODESIS O FUSION ESPINAL LUMBAR Y/O LUMBOSACRA, TECNICA LATERAL INTERTRANSVERSA SIN INSTRUMENTACION",3,
"810702","ARTRODESIS O FUSION ESPINAL LUMBAR Y/O LUMBOSACRA, TECNICA LATERAL INTERTRANSVERSA CON INSTRUMENTACION",3,
"810801","ARTRODESIS DE LA REGION LUMBAR O LUMBOSACRA, TECNICA POSTERIOR O POSTEROLATERAL SIN INSTRUMENTACION",3,
"810802","ARTRODESIS DE LA REGION LUMBAR O LUMBOSACRA, TECNICA POSTERIOR O POSTEROLATERAL CON INSTRUMENTACION SIMPLE",3,
"810803","ARTRODESIS DE LA REGION LUMBAR O LUMBOSACRA, TECNICA POSTERIOR O POSTEROLATERAL CON INSTRUMENTACION MODULAR",3,
"810807","ARTRODESIS CON INSTRUMENTACION TRANSLAMINAR",3,
"810811","ARTRODESIS POSTEROLATERAL INTERCORPORAL (PLIF) DE COLUMNA VERTEBRAL SIN INSTRUMENTACION",3,
"810812","ARTRODESIS POSTEROLATERAL INTERCORPORAL (PLIF) DE COLUMNA VERTEBRAL CON INSTRUMENTACION",3,
"810911","REFUSION DE COLUMNA TORACICA, VÍA ANTERIOR, CON INJERTO",3,
"810912","REFUSION DE COLUMNA TORACICA, VÍA ANTERIOR, CON INJERTO E INSTRUMENTACION",3,
"810913","REFUSION DE COLUMNA TORACICA, VÍA POSTERIOR O POSTE-ROTATERAL, CON INJERTO",3,
"810914","REFUSION DE COLUMNA TORACICA, VÍA POSTERIOR
O POSTE-ROLATERAL, INJERTO E INSTRUMENTACION",3,
"810921","REFUSION DE COLUMNA LUMBAR, VÍA ANTERIOR, CON INJERTO",3,
"810922","REFUSION DE COLUMNA LUMBAR, VÍA ANTERIOR, CON INJERTO E INSTRUMENTACION",3,
"810923","REFUSION DE COLUMNA LUMBAR, VÍA POSTERIOR O POSTEROLATERAL, CON INJERTO",3,
"810924","REFUSION DE COLUMNA LUMBAR, VÍA POSTERIOR O POSTEROLATERAL, CON INJERTO E INSTRUMENTACION",3,
"810931","REFUSION DE COLUMNA SACRA, VÍA ANTERIOR, CON INJERTO",3,
"810932","REFUSION DE COLUMNA SACRA, VÍA ANTERIOR, CON INJERTO E INSTRUMENTACION",3,
"810933","REFUSION DE COLUMNA SACRA, VÍA POSTERIOR O POSTEROLATERAL, CON INJERTO",3,
"810934","REFUSION DE COLUMNA SACRA, VÍA POSTERIOR O POSTEROLATERAL, CON INJERTO E INSTRUMENTACION",3,
"811101","FUSION TIBIO-TALAR O TIBIOASTRAGALINA VÍA ABIERTA",3,
811102,"ARTRODESIS TIBIO-TALAR POR ARTROSCOPIA",3,
"811201","ARTRODESIS DE TALO A CALCANEO Y CALACANEO A CUBOIDES Y ESCAFOIDES",3,
811300,"ARTRODESIS SUBASTRAGALINA O SUBTALAR SOD",3,
811400,"ARTRODESIS MEDIOTARSAL SOD",3,
811500,"ARTRODESIS TARSOMETATARSAL (UNA O MÁS) SOD",3,
"811600","ARTRODESIS METATARSOFALANGICA (UNA O MÁS) SOD",2,
811701,"PANARTRODESIS DEL PIE",3,
811702,"ARTRODESIS DE ARTEJO (UNO O MÁS)",2,
812100,"ARTRODESIS DE CADERA SOD",3,
812200,"ARTRODESIS DE RODILLA SOD",3,
812301,"ARTRODESIS DE HOMBRO VÍA ABIERTA",3,
812302,"ARTRODESIS DE HOMBRO POR ARTROSCOPIA",3,
812400,"ARTRODESIS DE CODO SOD",3,
812401,"ARTRODESIS RADIOCUBITAL DISTAL",3,
812501,"ARTRODESIS RADIOCARPIANA SIN INJERTO OSEO",3,
812502,"ARTRODESIS RADIOCARPIANA CON INJERTO OSEO",3,
812600,"ARTRODESIS CARPOMETACARPIANA SOD",3,
812601,"ARTRODESIS TRAPECIO-METACARPIANO",3,
812700,"ARTRODESIS METACARPO-FALÁNGICA SOD",2,
"812801","ARTRODESIS INTERFALÁNGICA EN MANO SIN INJERTO (UNA O MÁS)",2,
"812802","ARTRODESIS INTERFALÁNGICA EN MANO CON INJERTO (UNA O MÁS)",2,
812901,"ARTRODESIS INTERCARPIANA SIN INJERTO OSEO",3,
812902,"ARTRODESIS INTERCARPIANA CON INJERTO OSEO",3,
"812903","ARTRODESIS ESCAFOSEMILUNAR POR ARTROSCOPIA",3,
"812904","ARTRODESIS RADIOCARPIANA (MUÑECA O PUÑO) CON INJERTO OSEO NCOC",3,
"812905","ARTRODESIS RADIOCARPIANA (MUÑECA O PUÑO) SIN INJERTO OSEO NCOC",3,
812907,"ARTRODESIS SACROILIACA",3,
"813100","ARTROPLASTIA DE PIE Y ARTEJOS CON O SIN PROTESIS SOD",3,
"813240","ARTROPLASTIA POR INTERPOSICION DE HUESOS DEL TARSO",3,
"813250","ARTROPLASTIA POR INTERPOSICION DE HUESOS DEL METATARSO",3,
"814101","ARTROPLASTIA POR INTERPOSICION O RESECCIÓN DE CADERA",3,
"814102","CONDROPLASTIA DE ABRASION DE CADERA POR ARTROSCOPIA",2,
"814210","REPARACIÓN DE RODILLA CINCO EN UNO: MENISCOPLASTIA, REPARACIÓN DE LIGAMENTO COLATERAL MEDIAL, AVANZAMIENTO DE VASTUS MEDIAL O INTERNO, AVANZAMIENTO SEMITENDINOSO Y TRANSPOSICION DE “PATA DE GANSO” O PES- ANSERINUS",3,
"814220","REPARACIÓN TRIADA DE RODILLA: MENISCOPLASTIAL CON REPARACIÓN DE LIGAMENTO CRUZADO ANTERIOR Y LIGAMENTO MEDIAL COLATERAL",3,
"814410","REALINEAMIENTO DISTAL DE ROTULA CON CIRUGIA DE TEJIDOS BLANDOS",3,
"814420","REALINEAMIENTO DISTAL DE ROTULA CON OSTEOTOMIA DE TUBEROSIDAD ANTERIOR",3,
814501,"REPARACIÓN DE LIGAMENTO CRUZADO NCOC",3,
"814502","RECONSTRUCCION DE LIGAMENTO CRUZADO ANTERIOR CON AUTOINJERTO O ALOINJERTO VÍA ABIERTA",3,
"814503","RECONSTRUCCION DE LIGAMENTO CRUZADO POSTERIOR CON AUTOINJERTO O ALOINJERTO VÍA ABIERTA",3,
"814504","RECONSTRUCCION DE LIGAMENTO CRUZADO A NTERIOR CON INJERTO AUTÓLOGO O CON ALOINJERTO POR ARTROSCOPIA",3,
"814505","RECONSTRUCCION DE LIGAMENTO CRUZADO POSTERIOR CON INJERTO AUTÓLOGO O CON ALOINJERTO POR ARTROSCOPIA",3,
"814601","CORRECCIÓN QUIRÚRGICA LIGAMENTARIA MEDIAL O LATERAL Y/O CAPSULAR",3,
"814602","RECONSTRUCCION O TRANSFERENCIAS PARA LIGAMENTOS MEDIAL O LATERAL",3,
"814703","RETINACULOPLASTÍA (PARA LIBERACION DE LA ROTULA)",2,
"814704","CONDROPLASTIA DE ABRASION MAS OSTEOTOMIA TIBIAL POR ARTROSCOPIA",3,
"814705","RELAJACION DE RETINACULO LATERAL, MAS OSTEOTOMIA DE REALINEACION, MAS PLICATURA DE RETINACULO MEDIAL POR ARTROSCOPIA",3,
"814706","RELAJACION DE RETINACULO LATERAL POR ARTROSCOPIA",2,
"814707","RELAJACION DE RETINACULO LATERAL MAS REALINEACION DISTAL O PROXIMAL POR ARTROSCOPIA",3,
814708,"FIJACION DE LA RODILLA POR ARTROSCOPIA",2,
"814709","FIJACION E INJERTO OSEO DE LA RODILLA POR ARTROSCOPIA",2,
814711,"SUTURA DE MENISCO MEDIAL O LATERAL, ABIERTA",2,
"814712","SUTURA DE MENISCO MEDIAL O LATERAL, POR ARTROSCOPIA",3,
814721,"SUTURA DE MENISCO MEDIAL Y LATERAL ABIERTA",2,
"814722","SUTURA DE MENISCO MEDIAL Y LATERAL POR ARTROSCOPIA",3,
"814723","LIBERACION DE ADHERENCIAS DE RODILLA POR ARTROSCOPIA",2,
"814724","REMODELACIÓN DE MENISCO MEDIAL Y LATERAL POR ARTROSCOPIA",3,
"814725","CONDROPLASTIA DE ABRASION PARA ZONA PATELAR POR ARTROS-COPIA",3,
"814726","REMODELACION DE MENISCO ROTO (PICO DE LORO) POR ARTROSCOPIA",3,
814727,"REPARACIÓN AGUDA DE LIGAMENTO CRUZADO",3,
814901,"REPARACIÓN AGUDA DE LIGAMENTOS DEL TOBILLO",3,
"814902","RECONSTRUCCION SECUNDARIA DE LIGAMENTOS DE TOBILLO CON AUTO O ALOINJERTO",3,
"814904","REPARACIÓN DE LIGAMENTO PERONEO ASTRAGALINO ANTERIOR POR ARTROSCOPIA",3,
