medCodigo,medNombreGenerico,medFormaFarmaceutica,medConcentracion,medUnidadMedida,medRes008,medRes029,medRes5521,medRes5926,medRes5592
C09AA0301,LISINOPRIL,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO ,  CÁPSULA",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
N05AN01141,LITIO,CÁPSULA O TABLETA,300 MG,1,0,1,0,0,0
N05AL014141,LITIO CARBONATO,CÁPSULA O TABLETA,300 MG,,1,0,0,0,0
N05AN0101,LITIO CARBONATO,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
A07DA03141,LOPERAMIDA,TABLETAS CON O SIN R,2 MG,1,0,1,0,0,0
A07DA0301,LOPERAMIDA CLORHIDRATO,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
A07DL015141,LOPERAMIDA CLORHIDRATO,TABLETA O CÁPSULA,2 MG,,1,0,0,0,0
J05AE1101,LOPINAVIR + RITONAVIR,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,0
J05AE1102,LOPINAVIR + RITONAVIR,JARABE,(400 MG+ 100 MG)/ 5 ML,,0,0,1,1,0
J05AE11101,LOPINAVIR + RITONAVIR,CÁPSULA,133.3 MG+33.3 MG,1,0,1,0,0,0
J05AE11161,LOPINAVIR + RITONAVIR,TABLETAS CON O SIN R,200 MG + 50 MG,1,0,1,0,0,0
J05AE11221,LOPINAVIR + RITONAVIR,JARABE,400 MG+ 100 MG/ 5 ML,1,0,1,0,0,0
J05AL020012,LOPINAVIR + RITONAVIR,TABLETAS,200 MG + 50 MG S,,1,0,0,0,0
J05AL020101,LOPINAVIR + RITONAVIR, CÁPSULAS,133.3 MG+33.3 MG S,,1,0,0,0,0
J05AL020221,LOPINAVIR + RITONAVIR,JARABE,400 MG+ 100 MG/ 5 ML,,1,0,0,0,0
J05AR1001,LOPINAVIR + RITONAVIR,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,0,0,1
J05AR1002,LOPINAVIR + RITONAVIR,JARABE,(400 MG+ 100 MG)/ 5 ML,,0,0,0,0,1
R06AL016011,LORATADINA,TABLETA,10 MG ,,1,0,0,0,0
R06AL016221,LORATADINA,JARABE,"5 MG/5 ML (0,1%) ",,1,0,0,0,0
R06AX1301,LORATADINA,JARABE,"5 MG/5 ML (0,1%) ",,0,0,1,1,1
R06AX13011,LORATADINA,TABLETA,10 MG,1,0,1,0,0,0
R06AX1302,LORATADINA,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
R06AX13221,LORATADINA,JARABE,"5 MG/5 ML (0,1%)",1,0,1,0,0,0
N05BA0601,LORAZEPAM,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
N05BA06011,LORAZEPAM,TABLETA,1 MG,1,0,1,0,0,0
N05BA06012,LORAZEPAM,TABLETA,2 MG,2,0,1,0,0,0
N05BL017011,LORAZEPAM,TABLETA,1 MG ,,1,0,0,0,0
N05BL017012,LORAZEPAM,TABLETA,2 MG ,,1,0,0,0,0
C09CA01161,LOSARTÁN,TABLETAS CON O SIN R,50 MG,1,0,1,0,0,0
C09CA01162,LOSARTÁN,TABLETAS CON O SIN R,100 MG,2,0,1,0,0,0
C09CL021161,LOSARTAN  **,TABLETA,50 MG ,,1,0,0,0,0
C09CL021162,LOSARTAN  **,TABLETA,100 MG ,,1,0,0,0,0
C09CA0101,LOSARTÁN POTÁSICO,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
C09DA0101,LOSARTÁN POTÁSICO - HIDROCLOROTIAZIDA,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
C09DA01161,LOSARTÁN Y DIURÉTICOS,TABLETAS CON O SIN R,100MG + 25MG,1,0,1,0,0,0
C09DA01162,LOSARTÁN Y DIURÉTICOS,TABLETAS CON O SIN R,"50MG + 12,5MG",2,0,1,0,0,0
B04AL018011,LOVASTATINA,TABLETA,20 MG ,,1,0,0,0,0
C10AA0201,LOVASTATINA,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
C10AA02011,LOVASTATINA,TABLETA,20 MG,1,0,1,0,0,0
A02AA0401,MAGNESIO HIDROXIDO,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,0,0,1
A02AA0402,MAGNESIO HIDROXIDO,SUSPENSION ORAL,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,0,0,1
B05XA0501,MAGNESIO SULFATO,SOLUCIÓN INYECTABLE,"0,2",,0,0,1,1,1
N03AM001701,MAGNESIO SULFATO,SOLUCIÓN INYECTABLE,20%,,1,0,0,0,0
B05BC0101,MANITOL,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS DE ADMINISTRACION PARENTERAL,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
B05BC0102,MANITOL,SOLUCIÓN INYECTABLE,"0,2",,0,0,1,1,0
B05BC01701,MANITOL,SOLUCIÓN INYECTABLE,10%,1,0,1,0,0,0
B05BC01702,MANITOL,SOLUCIÓN INYECTABLE,20%,2,0,1,0,0,0
B05BM002701,MANITOL,SOLUCIÓN INYECTABLE,10%,,1,0,0,0,0
B05BM002702,MANITOL,SOLUCIÓN INYECTABLE,20%,,1,0,0,0,0
P02CA0101,MEBENDAZOL,SUSPENSIÓN ORAL,100 MG/5 ML (2%) ,,0,0,1,1,1
P02CA01011,MEBENDAZOL,TABLETA,100 MG,1,0,1,0,0,0
P02CA0102,MEBENDAZOL,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
P02CA01231,MEBENDAZOL,ORAL,100 MG/5 ML (2%),1,0,1,0,0,0
P02CM003011,MEBENDAZOL,TABLETA,100 MG ,,1,0,0,0,0
P02CM003231,MEBENDAZOL,ORAL,100 MG/5 ML (2%) ,,1,0,0,0,0
G03AC06011,MEDROXIPROGESTERONA,TABLETAS CON O SIN R,5 MG,1,0,1,0,0,0
G03AC06711,MEDROXIPROGESTERONA, INYECTABL,50 MG/ML,1,0,1,0,0,0
G03AA0801,MEDROXIPROGESTERONA + ESTRADIOL,SOLUCIÓN INYECTABLE,25 MG + 5 MG,,0,0,1,1,1
G03AA08SHIMC01,MEDROXIPROGESTERONA + ESTRADIOL,SOLUCIÓN INYECTABLE,"25 MG + 5 MG, ",,1,0,0,0,0
G03AC0601,MEDROXIPROGESTERONA ACETATO,SUSPENSIÓN INYECTABLE,50 MG/ML (5%),,0,0,1,1,1
G03AC0602,MEDROXIPROGESTERONA ACETATO,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
G03DM004011,MEDROXIPROGESTERONA ACETATO,TABLETA,5 MG ,,1,0,0,0,0
G03DM004711,MEDROXIPROGESTERONA ACETATO, INYECTABLE,50 MG/ML  ,,1,0,0,0,0
G03AA08000,MEDROXIPROGESTERONA Y ESTRÓGEN,SOLUCIÓN INYECTABLE,25 MG + 5 MG,0,0,1,0,0,0
P01AM005011,MEFLOQUINA,TABLETA,250 MG ,,1,0,0,0,0
P01BC0201,MEFLOQUINA,TABLETA CON O SIN  RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO.,250 MG ,,0,0,1,1,1
P01BC02011,MEFLOQUINA,TABLETA CON O SINR,250 MG,1,0,1,0,0,0
P01CB0101,MEGLUMINA ANTIMONIATO,SOLUCIÓN INYECTABLE,"1,5 G/5 ML ",,0,0,1,1,1
P01CM006701,MEGLUMINA ANTIMONIATO,SOLUCIÓN INYECTABLE,"1,5 G/5 ML ",,1,0,0,0,0
V08AA0101,MEGLUMINA DIATRIZOATO,SOLUCIÓN INYECTABLE,"0,6",,0,0,1,1,1
V08AD011701,MEGLUMINA DIATRIZOATO,SOLUCIÓN INYECTABLE,60%,,1,0,0,0,0
P01CB01701,"MEGLUMINA, ANTIMONIATO DE",SOLUCIÓN INYECTABLE,"1,5 G/5 ML",1,0,1,0,0,0
L01AA0301,MELFALAN,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
L01AA03011,MELFALAN,TABLETA,2 MG,1,0,1,0,0,0
L01AM007011,MELFALAN,TABLETA,2 MG ,,1,0,0,0,0
N02AB0201,MEPERIDINA CLORHIDRATO,SOLUCIÓN INYECTABLE,50 MG/ML (5%),,0,0,1,1,1
N02AM008701,MEPERIDINA CLORHIDRATO,SOLUCIÓN INYECTABLE,100 MG/2 ML ,,1,0,0,0,0
H02AB04721,MEPREDNISONA, ESTÉRIL I,500 MG DE BASE,1,0,1,0,0,0
L01BB0201,MERCAPTOPURINA,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
L01BB02011,MERCAPTOPURINA,TABLETA,50 MG,1,0,1,0,0,0
L01BM009011,MERCAPTOPURINA,TABLETA,50 MG ,,1,0,0,0,0
J01CM026721,MEROPENEM,POLVO PARA INYECCIÓN,500 MG ,,1,0,0,0,0
J01CM026722,MEROPENEM,POLVO PARA INYECCIÓN,1 G. ,,1,0,0,0,0
J01DH0201,MEROPENEM,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS DE ADMINISTRACION PARENTERAL,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
J01DH0202,MEROPENEM,POLVO ESTÉRIL PARA INYECCIÓN,500 MG ,,0,0,1,1,0
J01DH02721,MEROPENEM, ESTÉRIL I,500 MG,1,0,1,0,0,0
J01DH02722,MEROPENEM, ESTÉRIL I,1 G,2,0,1,0,0,0
A07EC0201,MESALAZINA,ENEMA, 4 G ,,0,0,1,1,1
A07EC0202,MESALAZINA,SUPOSITORIO,500 MG ,,0,0,1,1,1
A07EC0203,MESALAZINA,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
A07EC02031,MESALAZINA,TABLETAS CON O SIN R,500 MG,1,0,1,0,0,0
A07EC02531,MESALAZINA,SUPOSITORIO,500 MG,1,0,1,0,0,0
A07EC02541,MESALAZINA,ENEMA,4 G,1,0,1,0,0,0
A07EM026031,MESALAZINA,TABLETA CON RECUBIERTA ENTÉRICA,500 MG,,1,0,0,0,0
A07EM026531,MESALAZINA,SUPOSITORIO,500 MG,,1,0,0,0,0
A07EM026541,MESALAZINA,ENEMA,4G,,1,0,0,0,0
N02AC5201,METADONA CLORHIDRATO,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
N02AM010011,METADONA CLORHIDRATO,TABLETA,5 MG ,,1,0,0,0,0
N02AM010012,METADONA CLORHIDRATO,TABLETA,10 MG ,,1,0,0,0,0
N02AC52011,"METADONA, COMBINACIONES EXCL.",TABLETA,5 MG,1,0,1,0,0,0
N02AC52012,"METADONA, COMBINACIONES EXCL.",TABLETA,10 MG,2,0,1,0,0,0
N02AC52013,"METADONA, COMBINACIONES EXCL.",TABLETA,40 MG,3,0,1,0,0,0
N02BB02701,METAMIZOL SÓDICO (DIPIRONA),SOLUCIÓN INYECTABLE,40 - 50%,1,0,1,0,0,0
A10BA0201,METFORMINA,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
A10BA02011,METFORMINA,TABLETAS CON O SIN R,850 MG,1,0,1,0,0,0
A10BM011011,METFORMINA,TABLETA,850 MG ,,1,0,0,0,0
C01AA08011,METILDIGOXINA,TABLETA,"0,1 MG",1,0,1,0,0,0
C01AA08201,METILDIGOXINA,SOLUCIÓN ORAL,"0,60 MG/ML (0,060%)",1,0,1,0,0,0
C01AA08701,METILDIGOXINA,SOLUCIÓN INYECTABLE,"0,2 MG/2 ML",1,0,1,0,0,0
C02AB01011,METILDOPA (LEVÓGIRA),TABLETA CON O SIN RE,250 MG,1,0,1,0,0,0
G02AB0101,METILERGOMETRINA MALEATO,SOLUCIÓN INYECTABLE,"0,2 MG/ML (0,02%)",,0,0,1,1,1
N06BA0401,METILFENIDATO,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
N06BA04011,METILFENIDATO,TABLETA,10 MG,1,0,1,0,0,0
N06BM012011,METILFENIDATO,TABLETA,10 MG ,,1,0,0,0,0
H02AB0401,METILPREDNISOLONA (SUCCINATO SÓDICO),POLVO ESTÉRIL PARA INYECCIÓN,500 MG DE BASE ,,0,0,1,1,1
H02AM013721,METILPREDNISOLONA (SUCCINATO SÓDICO),POLVO PARA INYECCIÓN,500 MG DE BASE ,,1,0,0,0,0
H03BB0201,METIMAZOL,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
H03BM014011,METIMAZOL,TABLETA,5 MG ,,1,0,0,0,0
M03BA0301,METOCARBAMOL,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
M03BA03011,METOCARBAMOL,TABLETAS CON O SIN R,750 MG,1,0,1,0,0,0
M03BM015011,METOCARBAMOL,TABLETAS,750 MG S,,1,0,0,0,0
A03FA01011,METOCLOPRAMIDA,TABLETAS CON O SIN R,10 MG DE BASE,1,0,1,0,0,0
A03FA01201,METOCLOPRAMIDA,SOLUCIÓN ORAL,"4 MG/ML DE BASE (0,4",1,0,1,0,0,0
A03FA01701,METOCLOPRAMIDA,SOLUCIÓN INYECTABLE,10 MG/2 ML DE BASE,1,0,1,0,0,0
A03FA0101,METOCLOPRAMIDA (CLORHIDRATO),SOLUCIÓN INYECTABLE,"5 MG/ML DE BASE (0,5%)",,0,0,1,1,1
A03FA0102,METOCLOPRAMIDA (CLORHIDRATO),SOLUCIÓN ORAL,"4 MG/ML DE BASE (0,4%) ",,0,0,1,1,1
A03FA0103,METOCLOPRAMIDA (CLORHIDRATO),"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
A03FM016011,METOCLOPRAMIDA (CLORHIDRATO),TABLETA,10 MG DE BASE ,,1,0,0,0,0
A03FM016201,METOCLOPRAMIDA (CLORHIDRATO),SOLUCIÓN ORAL,"4 MG/ML DE BASE (0,4%) ",,1,0,0,0,0
A03FM016701,METOCLOPRAMIDA (CLORHIDRATO),SOLUCIÓN INYECTABLE,10 MG/2 ML DE BASE ,,1,0,0,0,0
A03FA0104,METOCLOPRAMIDA + SIMETICONA,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,0,0,1
C07AB02161,METOPROLOL,TABLETAS CON O SIN R,50 MG,1,0,1,0,0,0
C07AB02162,METOPROLOL,TABLETAS CON O SIN R,100 MG,2,0,1,0,0,0
C07AB02701,METOPROLOL,SOLUCIÓN INYECTABLE,1 MG/ML,1,0,1,0,0,0
C07AB0201,METOPROLOL SUCCINATO,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,0,0
C07AB0203,METOPROLOL SUCCINATO,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,0,1,1
C07AB0201,METOPROLOL TARTRATO,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
C07AB0202,METOPROLOL TARTRATO,SOLUCIÓN INYECTABLE,"1 MG/ML  (0,1%)",,0,0,1,1,1
C07AM017161,METOPROLOL TARTRATO,TABLETA O GRAGEA,50 MG,,1,0,0,0,0
C07AM017162,METOPROLOL TARTRATO,TABLETA O GRAGEA,100 MG,,1,0,0,0,0
L01BA01011,METOTREXATO,TABLETA,"2,5 MG DE BASE",1,0,1,0,0,0
L01BA01701,METOTREXATO,SOLUCIÓN INYECTABLE,5 MG/2 ML.,1,0,1,0,0,0
L01BA01721,METOTREXATO, ESTÉRIL I,50 MG .,1,0,1,0,0,0
L01BA01722,METOTREXATO, ESTÉRIL I,500 MG,2,0,1,0,0,0
L01BA0101,METOTREXATO SÓDICO,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS DE ADMINISTRACION PARENTERAL,"INCLUYE TODAS LAS CONCENTRACIONES EXCEPTO CONCENRACIONES EQUIVALENTES A 5 M,G/0,1 ML EN JERINGA PRELLENADA",,0,0,1,1,1
L01BA0102,METOTREXATO SÓDICO,"POLVO ESTÉRIL PARA INYECCIÓN, SOLUCIÓN INYECTABLE.",500 MG; 100MG/ML (10%),,0,0,1,1,0
L01BA0103,METOTREXATO SÓDICO,SOLUCIÓN INYECTABLE,"2,5 MG /ML (0,25%)",,0,0,1,1,0
L01BA0104,METOTREXATO SÓDICO,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
L01BM018011,METOTREXATO SÓDICO,TABLETA,"2,5 MG DE BASE ",,1,0,0,0,0
L01BM018701,METOTREXATO SÓDICO,SOLUCIÓN INYECTABLE,5 MG/2 ML .,,1,0,0,0,0
L01BM018721,METOTREXATO SÓDICO,POLVO PARA INYECCIÓN,50 MG .,,1,0,0,0,0
L01BM018722,METOTREXATO SÓDICO,POLVO PARA INYECCIÓN,500 MG ,,1,0,0,0,0
D05BA0201,METOXALENO,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
D05BM019011,METOXALENO,TABLETA,10 MG ,,1,0,0,0,0
D05BA02011,METOXSALENO,TABLETAS CON O SIN R,10 MG,1,0,1,0,0,0
G01AF0101,METRONIDAZOL,OVULO O TABLETA VAGINAL,500 MG ,,0,0,1,1,1
G01AF01501,METRONIDAZOL,OVULO OTABLETA VAGI,500 MG,1,0,1,0,0,0
G01AM020501,METRONIDAZOL,ÓVULO OTABLETA VAGINAL,500 MG,,1,0,0,0,0
J01XD01701,METRONIDAZOL,SOLUCIÓN INYECTABLE,500 MG/100 ML,1,0,1,0,0,0
P01AB0101,METRONIDAZOL,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
P01AB01011,METRONIDAZOL,TABLETA,250 MG,1,0,1,0,0,0
P01AB01012,METRONIDAZOL,TABLETAS CON O SIN R,500 MG,2,0,1,0,0,0
P01AB01231,METRONIDAZOL,ORAL,125 MG/5 ML DE BASE,1,0,1,0,0,0
P01AB01232,METRONIDAZOL,ORAL,250 MG/5 ML DE BASE,2,0,1,0,0,0
P01AM020011,METRONIDAZOL,TABLETA,250 MG ,,1,0,0,0,0
P01AM020012,METRONIDAZOL,TABLETA,500 MG ,,1,0,0,0,0
J01XD0101,METRONIDAZOL ,SOLUCIÓN INYECTABLE,5 MG/ML,,0,0,1,1,1
J01XM021701,METRONIDAZOL (1) U ORNIDAZOL (2),SOLUCIÓN INYECTABLE ,500 MG/100 ML  (1) 1G/6 ML  (2),,1,0,0,0,0
J01XO008701,METRONIDAZOL (1) U ORNIDAZOL (2),SOLUCIÓN INYECTABLE ,500 MG/100 ML  (1) 1G/6 ML  (2),,1,0,0,0,0
P01AB0102,METRONIDAZOL (BENZOÍLO),SUSPENSIÓN ORAL,"125 MG/5 ML DE BASE (2,5%) ",,0,0,1,1,1
P01AB0103,METRONIDAZOL (BENZOÍLO),SUSPENSIÓN ORAL,250 MG/5 ML DE BASE (5%) ,,0,0,1,1,1
P01AM022231,METRONIDAZOL (BENZOÍLO),ORAL,"125 MG/5 ML DE BASE (2,5%) ",,1,0,0,0,0
P01AM022232,METRONIDAZOL (BENZOÍLO),ORAL,250 MG/5 ML DE BASE (5%) ,,1,0,0,0,0
L04AA0601,MICOFENOLATO,POLVO ESTÉRIL PARA INYECCIÓN,500 MG,,0,0,1,1,1
L04AA0602,MICOFENOLATO,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
B05BA1002,MICRONUTRIENTES INORGÁNICOS ESENCIALES - ELEMENTOS TRAZA,SOLUCIÓN INYECTABLE,ENTRE 4 Y 9 ELEMENTOS,,0,0,1,1,1
B05BM028701,MICRONUTRIENTES INORGÁNICOS ESENCIALES ELEMENTOS TRAZA **,SOLUCIÓN INYECTABLE, ENTRE 4 Y 9 ELEMENTOS,,1,0,0,0,0
B05BA1003,MICRONUTRIENTES ORGÁNICOS ESENCIALES – MULTIVITAMINAS,SOLUCIÓN INYECTABLE,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
B05BM027701,MICRONUTRIENTES ORGÁNICOS ESENCIALES MULTIVITAMINAS **,SOLUCIÓN INYECTABLE,"6.52 MG, 12.5 MG Y 25 MG ",,1,0,0,0,0
N01AM023701,MIDAZOLAM,SOLUCIÓN INYECTABLE,"5 MG/5 ML (0,1%) ",,1,0,0,0,0
N05BM023011,MIDAZOLAM,TABLETA,"7,5 MG ",,1,0,0,0,0
N05CD0801,MIDAZOLAM,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS DE ADMINISTRACION PARENTERAL,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
N05CD08011,MIDAZOLAM,TABLETAS CON O SIN R,"7,5 MG",1,0,1,0,0,0
N05CD0802,MIDAZOLAM,SOLUCIÓN INYECTABLE,"5 MG/ML (0,5%)",,0,0,1,1,0
N05CD0803,MIDAZOLAM,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
N05CD08701,MIDAZOLAM,SOLUCIÓN INYECTABLE,5MG/ML,1,0,1,0,0,0
N05CD08702,MIDAZOLAM,SOLUCIÓN INYECTABLE,"5 MG/5 ML (0,1%)",2,0,1,0,0,0
C01CE0201,MILRINONA,SOLUCIÓN INYECTABLE,"1 MG/ML (0,1%)",,0,0,1,1,1
C01CE02701,MILRINONA,SOLUCIÓN INYECTABLE,1MG/ML,1,0,1,0,0,0
L01XX0901,MILTEFOSINA,SUSPENSIÓN ORAL,6G/100ML,,0,0,1,1,1
L01XX0902,MILTEFOSINA,CÁPSULA,50 MG,,0,0,1,1,1
L01XX09101,MILTEFOSINA,CÁPSULA,50 MG,1,0,1,0,0,0
L01XX09231,MILTEFOSINA,ORAL,6G/100ML,1,0,1,0,0,0
C02DC0101,MINOXIDIL,"TABLETA CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,  CÁPSULA.",INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
C02DC01161,MINOXIDIL,TABLETAS CON O SIN R,10 MG,1,0,1,0,0,0
C02DM026161,MINOXIDIL  **,TABLETA,10 MG ,,1,0,0,0,0
G02AD0601,MISOPROSTOL,TABLETA VAGINAL CON O SIN RECUBRIMIENTO QUE NO MODIFIQUE LA LIBERACIÓN DEL FÁRMACO,200 MCG,,0,0,1,1,1
G02AD06011,MISOPROSTOL,TABLETA,200 MCG ,,0,1,0,0,0
N02AA0101,MORFINA,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS DE ADMINISTRACION PARENTERAL,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
N02AA0102,MORFINA,SOLUCIÓN ORAL,30 MG/ML (3%) ,,0,0,1,1,1
N02AA01201,MORFINA,SOLUCIÓN ORAL,30 MG/ML (3%),1,0,1,0,0,0
N02AA01701,MORFINA,SOLUCIÓN INYECTABLE,10 MG/ML,1,0,1,0,0,0
N02AA01702,MORFINA,SOLUCIÓN INYECTABLE,3%,2,0,1,0,0,0
N02AM024201,MORFINA,SOLUCIÓN ORAL,30 MG/ML (3%) ,,1,0,0,0,0
N02AM024701,MORFINA,SOLUCIÓN INYECTABLE,10 MG/ML ,,1,0,0,0,0
N02AA0103,MORFINA CLORHIDRATO,SOLUCIÓN INYECTABLE,30 MG/ML (3%),,0,0,1,1,0
N02AM025151,MORFINA SULFATO,TABLETA O CÁPSULA DE LIBERACIÓN PROGRAMADA,30 MG  ,,1,0,0,0,0
N02AM025152,MORFINA SULFATO,TABLETA O CÁPSULA DE LIBERACIÓN PROGRAMADA,60 MG ,,1,0,0,0,0
N02AM025153,MORFINA SULFATO,TABLETA O CÁPSULA DE LIBERACIÓN PROGRAMADA,100 MG ,,1,0,0,0,0
J01MA1401,MOXIFLOXACINO ,INCLUYE TODAS LAS FORMAS FARMACÉUTICAS,INCLUYE TODAS LAS CONCENTRACIONES,,0,0,1,1,1
V03AB15701,NALOXONA,SOLUCIÓN INYECTABLE,"0,4 MG/ML",1,0,1,0,0,0
V03AN001701,NALOXONA CLORHIDRATO,SOLUCIÓN INYECTABLE,"0,4 MG/ML ",,1,0,0,0,0
